"Date Printed: Wednesday, August 29, 2018 11:11:24 AM"
Title: Primary and Secondary Syphilis | Chlamydia | Gonorrhea | 2016 | 2015 | 2014 | 2013 | 2012 | 2011 | 2010 | 2009 | 2008 | 2007 | 2006 | 2005 | 2004 | 2003 | 2002 | 2001 | 2000 | Alabama | Alaska | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | District of Columbia | Florida | Georgia | Hawaii | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Oregon | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming | All races/ethnicities | Male | Female | All age groups

NA - Not applicable


Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Cases,Rate per 100000,Population
"Primary and Secondary Syphilis","2009","Maine","23","All age groups","All races/ethnicities","Female","0",0,"672,463"
"Primary and Secondary Syphilis","2004","Maine","23","All age groups","All races/ethnicities","Male","2",0.3,"638,436"
"Primary and Secondary Syphilis","2005","Maine","23","All age groups","All races/ethnicities","Female","0",0,"670,124"
"Primary and Secondary Syphilis","2006","Maine","23","All age groups","All races/ethnicities","Female","2",0.3,"671,254"
"Primary and Secondary Syphilis","2014","Maine","23","All age groups","All races/ethnicities","Male","13",2,"651,591"
"Primary and Secondary Syphilis","2014","Maine","23","All age groups","All races/ethnicities","Female","3",0.4,"678,665"
"Primary and Secondary Syphilis","2016","Maine","23","All age groups","All races/ethnicities","Male","39",6,"651,257"
"Primary and Secondary Syphilis","2006","Maine","23","All age groups","All races/ethnicities","Male","7",1.1,"642,225"
"Primary and Secondary Syphilis","2003","Maine","23","All age groups","All races/ethnicities","Female","0",0,"666,682"
"Primary and Secondary Syphilis","2003","Maine","23","All age groups","All races/ethnicities","Male","8",1.3,"635,683"
"Primary and Secondary Syphilis","2002","Maine","23","All age groups","All races/ethnicities","Female","0",0,"662,901"
"Primary and Secondary Syphilis","2002","Maine","23","All age groups","All races/ethnicities","Male","2",0.3,"630,280"
"Primary and Secondary Syphilis","2000","Louisiana","22","All age groups","All races/ethnicities","Male","112",5.2,"2,163,305"
"Primary and Secondary Syphilis","2008","Maine","23","All age groups","All races/ethnicities","Male","10",1.6,"644,523"
"Primary and Secondary Syphilis","2013","Maine","23","All age groups","All races/ethnicities","Male","9",1.4,"650,788"
"Primary and Secondary Syphilis","2013","Maine","23","All age groups","All races/ethnicities","Female","1",0.1,"677,990"
"Primary and Secondary Syphilis","2004","Maine","23","All age groups","All races/ethnicities","Female","0",0,"668,791"
"Primary and Secondary Syphilis","2001","Maine","23","All age groups","All races/ethnicities","Male","1",0.2,"625,437"
"Primary and Secondary Syphilis","2001","Maine","23","All age groups","All races/ethnicities","Female","0",0,"658,858"
"Primary and Secondary Syphilis","2007","Maine","23","All age groups","All races/ethnicities","Male","9",1.4,"643,304"
"Primary and Secondary Syphilis","2007","Maine","23","All age groups","All races/ethnicities","Female","0",0,"672,445"
"Primary and Secondary Syphilis","2010","Maine","23","All age groups","All races/ethnicities","Female","0",0,"677,930"
"Primary and Secondary Syphilis","2010","Maine","23","All age groups","All races/ethnicities","Male","32",4.9,"649,765"
"Primary and Secondary Syphilis","2000","Maine","23","All age groups","All races/ethnicities","Male","1",0.2,"621,447"
"Primary and Secondary Syphilis","2000","Maine","23","All age groups","All races/ethnicities","Female","0",0,"655,593"
"Primary and Secondary Syphilis","2008","Maine","23","All age groups","All races/ethnicities","Female","0",0,"673,610"
"Primary and Secondary Syphilis","2012","Maine","23","All age groups","All races/ethnicities","Male","15",2.3,"650,264"
"Primary and Secondary Syphilis","2012","Maine","23","All age groups","All races/ethnicities","Female","2",0.3,"678,624"
"Primary and Secondary Syphilis","2011","Maine","23","All age groups","All races/ethnicities","Male","12",1.8,"650,020"
"Primary and Secondary Syphilis","2011","Maine","23","All age groups","All races/ethnicities","Female","0",0,"678,237"
"Primary and Secondary Syphilis","2015","Maine","23","All age groups","All races/ethnicities","Female","6",0.9,"678,071"
"Primary and Secondary Syphilis","2005","Maine","23","All age groups","All races/ethnicities","Male","1",0.2,"640,300"
"Primary and Secondary Syphilis","2015","Maine","23","All age groups","All races/ethnicities","Male","22",3.4,"651,257"
"Primary and Secondary Syphilis","2016","Maine","23","All age groups","All races/ethnicities","Female","3",0.4,"678,071"
"Primary and Secondary Syphilis","2001","Maryland","24","All age groups","All races/ethnicities","Female","113",4.1,"2,777,690"
"Primary and Secondary Syphilis","2009","Maryland","24","All age groups","All races/ethnicities","Male","272",9.8,"2,764,297"
"Primary and Secondary Syphilis","2009","Maryland","24","All age groups","All races/ethnicities","Female","42",1.4,"2,924,102"
"Primary and Secondary Syphilis","2016","Maryland","24","All age groups","All races/ethnicities","Male","455",15.6,"2,911,085"
"Primary and Secondary Syphilis","2002","Maryland","24","All age groups","All races/ethnicities","Male","175",6.7,"2,627,437"
"Primary and Secondary Syphilis","2011","Maryland","24","All age groups","All races/ethnicities","Male","403",14.2,"2,829,311"
"Primary and Secondary Syphilis","2011","Maryland","24","All age groups","All races/ethnicities","Female","49",1.6,"3,014,860"
"Primary and Secondary Syphilis","2014","Maryland","24","All age groups","All races/ethnicities","Male","400",13.8,"2,895,595"
"Primary and Secondary Syphilis","2016","Maryland","24","All age groups","All races/ethnicities","Female","54",1.7,"3,095,316"
"Primary and Secondary Syphilis","2005","Maryland","24","All age groups","All races/ethnicities","Female","88",3.1,"2,876,564"
"Primary and Secondary Syphilis","2006","Maryland","24","All age groups","All races/ethnicities","Female","61",2.1,"2,887,984"
"Primary and Secondary Syphilis","2005","Maryland","24","All age groups","All races/ethnicities","Male","225",8.3,"2,700,325"
"Primary and Secondary Syphilis","2002","Maryland","24","All age groups","All races/ethnicities","Female","53",1.9,"2,810,443"
"Primary and Secondary Syphilis","2010","Maryland","24","All age groups","All races/ethnicities","Female","26",0.9,"2,988,278"
"Primary and Secondary Syphilis","2001","Maryland","24","All age groups","All races/ethnicities","Male","153",5.9,"2,596,319"
"Primary and Secondary Syphilis","2013","Maryland","24","All age groups","All races/ethnicities","Male","395",13.7,"2,876,608"
"Primary and Secondary Syphilis","2013","Maryland","24","All age groups","All races/ethnicities","Female","61",2,"3,059,432"
"Primary and Secondary Syphilis","2015","Maryland","24","All age groups","All races/ethnicities","Male","451",15.5,"2,911,085"
"Primary and Secondary Syphilis","2015","Maryland","24","All age groups","All races/ethnicities","Female","58",1.9,"3,095,316"
"Primary and Secondary Syphilis","2004","Maryland","24","All age groups","All races/ethnicities","Male","288",10.8,"2,678,822"
"Primary and Secondary Syphilis","2004","Maryland","24","All age groups","All races/ethnicities","Female","92",3.2,"2,859,091"
"Primary and Secondary Syphilis","2000","Maryland","24","All age groups","All races/ethnicities","Female","115",4.2,"2,745,339"
"Primary and Secondary Syphilis","2010","Maryland","24","All age groups","All races/ethnicities","Male","302",10.8,"2,800,131"
"Primary and Secondary Syphilis","2007","Maryland","24","All age groups","All races/ethnicities","Male","298",10.9,"2,731,413"
"Primary and Secondary Syphilis","2007","Maryland","24","All age groups","All races/ethnicities","Female","47",1.6,"2,895,798"
"Primary and Secondary Syphilis","2006","Maryland","24","All age groups","All races/ethnicities","Male","239",8.8,"2,717,568"
"Primary and Secondary Syphilis","2003","Maryland","24","All age groups","All races/ethnicities","Male","238",9,"2,655,317"
"Primary and Secondary Syphilis","2012","Maryland","24","All age groups","All races/ethnicities","Male","386",13.5,"2,853,693"
"Primary and Secondary Syphilis","2012","Maryland","24","All age groups","All races/ethnicities","Female","45",1.5,"3,037,047"
"Primary and Secondary Syphilis","2008","Maryland","24","All age groups","All races/ethnicities","Male","301",11,"2,745,068"
"Primary and Secondary Syphilis","2008","Maryland","24","All age groups","All races/ethnicities","Female","77",2.6,"2,905,802"
"Primary and Secondary Syphilis","2003","Maryland","24","All age groups","All races/ethnicities","Female","74",2.6,"2,836,654"
"Primary and Secondary Syphilis","2014","Maryland","24","All age groups","All races/ethnicities","Female","49",1.6,"3,079,751"
"Primary and Secondary Syphilis","2000","Massachusetts","25","All age groups","All races/ethnicities","Female","18",0.5,"3,296,568"
"Primary and Secondary Syphilis","2002","Massachusetts","25","All age groups","All races/ethnicities","Female","12",0.4,"3,327,525"
"Primary and Secondary Syphilis","2002","Massachusetts","25","All age groups","All races/ethnicities","Male","87",2.8,"3,113,237"
"Primary and Secondary Syphilis","2000","Maryland","24","All age groups","All races/ethnicities","Male","185",7.2,"2,565,165"
"Primary and Secondary Syphilis","2001","Massachusetts","25","All age groups","All races/ethnicities","Female","4",0.1,"3,317,689"
"Primary and Secondary Syphilis","2008","Massachusetts","25","All age groups","All races/ethnicities","Female","6",0.2,"3,361,260"
"Primary and Secondary Syphilis","2016","Massachusetts","25","All age groups","All races/ethnicities","Male","464",14.1,"3,296,118"
"Primary and Secondary Syphilis","2010","Massachusetts","25","All age groups","All races/ethnicities","Male","269",8.5,"3,175,567"
"Primary and Secondary Syphilis","2010","Massachusetts","25","All age groups","All races/ethnicities","Female","16",0.5,"3,389,469"
"Primary and Secondary Syphilis","2013","Massachusetts","25","All age groups","All races/ethnicities","Male","343",10.6,"3,250,807"
"Primary and Secondary Syphilis","2013","Massachusetts","25","All age groups","All races/ethnicities","Female","17",0.5,"3,458,003"
"Primary and Secondary Syphilis","2015","Massachusetts","25","All age groups","All races/ethnicities","Female","25",0.7,"3,498,304"
"Primary and Secondary Syphilis","2015","Massachusetts","25","All age groups","All races/ethnicities","Male","391",11.9,"3,296,118"
"Primary and Secondary Syphilis","2006","Massachusetts","25","All age groups","All races/ethnicities","Female","7",0.2,"3,327,258"
"Primary and Secondary Syphilis","2006","Massachusetts","25","All age groups","All races/ethnicities","Male","117",3.7,"3,138,811"
"Primary and Secondary Syphilis","2011","Massachusetts","25","All age groups","All races/ethnicities","Male","243",7.6,"3,200,811"
"Primary and Secondary Syphilis","2011","Massachusetts","25","All age groups","All races/ethnicities","Female","23",0.7,"3,410,986"
"Primary and Secondary Syphilis","2016","Massachusetts","25","All age groups","All races/ethnicities","Female","24",0.7,"3,498,304"
"Primary and Secondary Syphilis","2003","Massachusetts","25","All age groups","All races/ethnicities","Female","3",0.1,"3,331,537"
"Primary and Secondary Syphilis","2003","Massachusetts","25","All age groups","All races/ethnicities","Male","129",4.1,"3,123,491"
"Primary and Secondary Syphilis","2001","Massachusetts","25","All age groups","All races/ethnicities","Male","42",1.4,"3,093,647"
"Primary and Secondary Syphilis","2004","Massachusetts","25","All age groups","All races/ethnicities","Male","109",3.5,"3,125,141"
"Primary and Secondary Syphilis","2008","Massachusetts","25","All age groups","All races/ethnicities","Male","210",6.6,"3,182,829"
"Primary and Secondary Syphilis","2005","Massachusetts","25","All age groups","All races/ethnicities","Female","4",0.1,"3,324,758"
"Primary and Secondary Syphilis","2005","Massachusetts","25","All age groups","All races/ethnicities","Male","121",3.9,"3,128,936"
"Primary and Secondary Syphilis","2014","Massachusetts","25","All age groups","All races/ethnicities","Male","277",8.5,"3,275,404"
"Primary and Secondary Syphilis","2014","Massachusetts","25","All age groups","All races/ethnicities","Female","23",0.7,"3,479,720"
"Primary and Secondary Syphilis","2000","Massachusetts","25","All age groups","All races/ethnicities","Male","44",1.4,"3,065,930"
"Primary and Secondary Syphilis","2007","Massachusetts","25","All age groups","All races/ethnicities","Male","145",4.6,"3,158,464"
"Primary and Secondary Syphilis","2009","Massachusetts","25","All age groups","All races/ethnicities","Male","233",7.3,"3,208,649"
"Primary and Secondary Syphilis","2009","Massachusetts","25","All age groups","All races/ethnicities","Female","5",0.1,"3,383,556"
"Primary and Secondary Syphilis","2004","Massachusetts","25","All age groups","All races/ethnicities","Female","5",0.2,"3,327,495"
"Primary and Secondary Syphilis","2012","Massachusetts","25","All age groups","All races/ethnicities","Male","301",9.3,"3,225,211"
"Primary and Secondary Syphilis","2012","Massachusetts","25","All age groups","All races/ethnicities","Female","15",0.4,"3,432,569"
"Primary and Secondary Syphilis","2012","Michigan","26","All age groups","All races/ethnicities","Female","30",0.6,"5,033,377"
"Primary and Secondary Syphilis","2005","Michigan","26","All age groups","All races/ethnicities","Female","20",0.4,"5,125,326"
"Primary and Secondary Syphilis","2002","Michigan","26","All age groups","All races/ethnicities","Male","294",6,"4,931,896"
"Primary and Secondary Syphilis","2010","Michigan","26","All age groups","All races/ethnicities","Female","23",0.5,"5,032,329"
"Primary and Secondary Syphilis","2001","Michigan","26","All age groups","All races/ethnicities","Male","267",5.4,"4,911,173"
"Primary and Secondary Syphilis","2012","Michigan","26","All age groups","All races/ethnicities","Male","265",5.5,"4,853,502"
"Primary and Secondary Syphilis","2004","Michigan","26","All age groups","All races/ethnicities","Female","61",1.2,"5,128,507"
"Primary and Secondary Syphilis","2005","Michigan","26","All age groups","All races/ethnicities","Male","85",1.7,"4,967,100"
"Primary and Secondary Syphilis","2002","Michigan","26","All age groups","All races/ethnicities","Female","192",3.8,"5,107,327"
"Primary and Secondary Syphilis","2001","Michigan","26","All age groups","All races/ethnicities","Female","161",3.2,"5,094,161"
"Primary and Secondary Syphilis","2003","Michigan","26","All age groups","All races/ethnicities","Male","156",3.2,"4,952,118"
"Primary and Secondary Syphilis","2007","Massachusetts","25","All age groups","All races/ethnicities","Female","10",0.3,"3,341,208"
"Primary and Secondary Syphilis","2006","Michigan","26","All age groups","All races/ethnicities","Male","92",1.9,"4,964,638"
"Primary and Secondary Syphilis","2000","Michigan","26","All age groups","All races/ethnicities","Female","141",2.8,"5,072,928"
"Primary and Secondary Syphilis","2016","Michigan","26","All age groups","All races/ethnicities","Female","31",0.6,"5,044,428"
"Primary and Secondary Syphilis","2006","Michigan","26","All age groups","All races/ethnicities","Female","26",0.5,"5,117,776"
