"Date Printed: Wednesday, August 29, 2018 9:07:49 AM"
Title: Primary and Secondary Syphilis | Early Latent Syphilis | Congenital Syphilis | Chlamydia | Gonorrhea | 2016 | 2015 | 2014 | 2013 | 2012 | 2011 | 2010 | 2009 | 2008 | 2007 | 2006 | 2005 | 2004 | 2003 | 2002 | 2001 | 2000 | Alabama | Alaska | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | District of Columbia | Florida | Georgia | Hawaii | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Oregon | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming | All races/ethnicities | Both sexes | All age groups

NA - Not applicable


Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Cases,Rate per 100000,Population
"Early Latent Syphilis","2009","Kentucky","21","All age groups","All races/ethnicities","Both sexes","64",1.5,"4,312,268"
"Early Latent Syphilis","2011","Kentucky","21","All age groups","All races/ethnicities","Both sexes","109",2.5,"4,367,882"
"Early Latent Syphilis","2007","Kentucky","21","All age groups","All races/ethnicities","Both sexes","34",0.8,"4,254,513"
"Early Latent Syphilis","2000","Kentucky","21","All age groups","All races/ethnicities","Both sexes","62",1.5,"4,048,714"
"Early Latent Syphilis","2013","Kentucky","21","All age groups","All races/ethnicities","Both sexes","167",3.8,"4,398,500"
"Early Latent Syphilis","2016","Kentucky","21","All age groups","All races/ethnicities","Both sexes","189",4.3,"4,425,092"
"Early Latent Syphilis","2012","Kentucky","21","All age groups","All races/ethnicities","Both sexes","139",3.2,"4,382,667"
"Early Latent Syphilis","2014","Kentucky","21","All age groups","All races/ethnicities","Both sexes","169",3.8,"4,412,617"
"Early Latent Syphilis","2005","Kentucky","21","All age groups","All races/ethnicities","Both sexes","23",0.6,"4,179,655"
"Early Latent Syphilis","2004","Kentucky","21","All age groups","All races/ethnicities","Both sexes","24",0.6,"4,145,777"
"Early Latent Syphilis","2006","Kentucky","21","All age groups","All races/ethnicities","Both sexes","36",0.9,"4,216,783"
"Early Latent Syphilis","2002","Kentucky","21","All age groups","All races/ethnicities","Both sexes","49",1.2,"4,090,824"
"Early Latent Syphilis","2008","Kentucky","21","All age groups","All races/ethnicities","Both sexes","47",1.1,"4,287,259"
"Early Latent Syphilis","2001","Kentucky","21","All age groups","All races/ethnicities","Both sexes","38",0.9,"4,068,775"
"Early Latent Syphilis","2008","Kansas","20","All age groups","All races/ethnicities","Both sexes","54",1.9,"2,795,257"
"Early Latent Syphilis","2009","Kansas","20","All age groups","All races/ethnicities","Both sexes","58",2.1,"2,817,430"
"Early Latent Syphilis","2015","Kansas","20","All age groups","All races/ethnicities","Both sexes","153",5.3,"2,911,641"
"Early Latent Syphilis","2011","Kansas","20","All age groups","All races/ethnicities","Both sexes","34",1.2,"2,869,917"
"Early Latent Syphilis","2003","Kansas","20","All age groups","All races/ethnicities","Both sexes","19",0.7,"2,720,361"
"Early Latent Syphilis","2000","Kansas","20","All age groups","All races/ethnicities","Both sexes","9",0.3,"2,692,907"
"Early Latent Syphilis","2007","Kansas","20","All age groups","All races/ethnicities","Both sexes","25",0.9,"2,773,740"
"Early Latent Syphilis","2014","Kansas","20","All age groups","All races/ethnicities","Both sexes","92",3.2,"2,902,507"
"Early Latent Syphilis","2012","Kansas","20","All age groups","All races/ethnicities","Both sexes","54",1.9,"2,886,281"
"Early Latent Syphilis","2004","Kansas","20","All age groups","All races/ethnicities","Both sexes","12",0.4,"2,729,378"
"Early Latent Syphilis","2016","Kansas","20","All age groups","All races/ethnicities","Both sexes","178",6.1,"2,911,641"
"Early Latent Syphilis","2010","Kansas","20","All age groups","All races/ethnicities","Both sexes","63",2.2,"2,858,824"
"Early Latent Syphilis","2013","Kansas","20","All age groups","All races/ethnicities","Both sexes","84",2.9,"2,894,630"
"Early Latent Syphilis","2006","Kansas","20","All age groups","All races/ethnicities","Both sexes","18",0.7,"2,754,018"
"Early Latent Syphilis","2002","Kansas","20","All age groups","All races/ethnicities","Both sexes","13",0.5,"2,711,741"
"Early Latent Syphilis","2005","Kansas","20","All age groups","All races/ethnicities","Both sexes","18",0.7,"2,739,997"
"Early Latent Syphilis","2001","Kansas","20","All age groups","All races/ethnicities","Both sexes","18",0.7,"2,701,167"
"Early Latent Syphilis","2013","Iowa","19","All age groups","All races/ethnicities","Both sexes","63",2,"3,092,224"
"Early Latent Syphilis","2014","Iowa","19","All age groups","All races/ethnicities","Both sexes","82",2.6,"3,109,481"
"Early Latent Syphilis","2007","Iowa","19","All age groups","All races/ethnicities","Both sexes","6",0.2,"2,979,867"
"Early Latent Syphilis","2010","Iowa","19","All age groups","All races/ethnicities","Both sexes","4",0.1,"3,050,694"
"Early Latent Syphilis","2011","Iowa","19","All age groups","All races/ethnicities","Both sexes","11",0.4,"3,065,389"
"Early Latent Syphilis","2012","Iowa","19","All age groups","All races/ethnicities","Both sexes","15",0.5,"3,076,636"
"Early Latent Syphilis","2008","Iowa","19","All age groups","All races/ethnicities","Both sexes","11",0.4,"2,994,658"
"Early Latent Syphilis","2006","Iowa","19","All age groups","All races/ethnicities","Both sexes","6",0.2,"2,965,203"
"Early Latent Syphilis","2015","Iowa","19","All age groups","All races/ethnicities","Both sexes","69",2.2,"3,123,899"
"Early Latent Syphilis","2005","Iowa","19","All age groups","All races/ethnicities","Both sexes","6",0.2,"2,950,517"
"Early Latent Syphilis","2002","Indiana","18","All age groups","All races/ethnicities","Both sexes","53",0.9,"6,148,648"
"Early Latent Syphilis","2004","Iowa","19","All age groups","All races/ethnicities","Both sexes","12",0.4,"2,942,311"
"Early Latent Syphilis","2016","Iowa","19","All age groups","All races/ethnicities","Both sexes","59",1.9,"3,123,899"
"Early Latent Syphilis","2009","Iowa","19","All age groups","All races/ethnicities","Both sexes","9",0.3,"3,008,331"
"Early Latent Syphilis","2003","Iowa","19","All age groups","All races/ethnicities","Both sexes","5",0.2,"2,934,585"
"Early Latent Syphilis","2001","Iowa","19","All age groups","All races/ethnicities","Both sexes","6",0.2,"2,929,240"
"Early Latent Syphilis","2002","Iowa","19","All age groups","All races/ethnicities","Both sexes","8",0.3,"2,929,379"
"Early Latent Syphilis","2000","Iowa","19","All age groups","All races/ethnicities","Both sexes","8",0.3,"2,928,191"
"Early Latent Syphilis","2014","Indiana","18","All age groups","All races/ethnicities","Both sexes","129",2,"6,597,880"
"Early Latent Syphilis","2006","Indiana","18","All age groups","All races/ethnicities","Both sexes","46",0.7,"6,300,341"
"Early Latent Syphilis","2008","Indiana","18","All age groups","All races/ethnicities","Both sexes","83",1.3,"6,386,601"
"Early Latent Syphilis","2009","Indiana","18","All age groups","All races/ethnicities","Both sexes","55",0.9,"6,417,276"
"Early Latent Syphilis","2010","Indiana","18","All age groups","All races/ethnicities","Both sexes","103",1.6,"6,490,590"
"Early Latent Syphilis","2007","Indiana","18","All age groups","All races/ethnicities","Both sexes","39",0.6,"6,344,771"
"Early Latent Syphilis","2013","Indiana","18","All age groups","All races/ethnicities","Both sexes","157",2.4,"6,570,518"
"Early Latent Syphilis","2005","Indiana","18","All age groups","All races/ethnicities","Both sexes","42",0.7,"6,253,142"
"Early Latent Syphilis","2003","Indiana","18","All age groups","All races/ethnicities","Both sexes","58",0.9,"6,184,552"
"Early Latent Syphilis","2004","Indiana","18","All age groups","All races/ethnicities","Both sexes","45",0.7,"6,214,844"
"Early Latent Syphilis","2015","Indiana","18","All age groups","All races/ethnicities","Both sexes","220",3.3,"6,619,680"
"Early Latent Syphilis","2011","Indiana","18","All age groups","All races/ethnicities","Both sexes","95",1.5,"6,516,845"
"Early Latent Syphilis","2012","Indiana","18","All age groups","All races/ethnicities","Both sexes","148",2.3,"6,538,283"
"Early Latent Syphilis","2001","Indiana","18","All age groups","All races/ethnicities","Both sexes","120",2,"6,124,090"
"Early Latent Syphilis","2000","Indiana","18","All age groups","All races/ethnicities","Both sexes","184",3,"6,091,517"
"Early Latent Syphilis","2016","Indiana","18","All age groups","All races/ethnicities","Both sexes","247",3.7,"6,619,680"
"Early Latent Syphilis","2001","Illinois","17","All age groups","All races/ethnicities","Both sexes","386",3.1,"12,506,636"
"Early Latent Syphilis","2002","Illinois","17","All age groups","All races/ethnicities","Both sexes","528",4.2,"12,557,032"
"Early Latent Syphilis","2016","Illinois","17","All age groups","All races/ethnicities","Both sexes","1,138",8.8,"12,859,995"
"Early Latent Syphilis","2007","Illinois","17","All age groups","All races/ethnicities","Both sexes","224",1.8,"12,775,864"
"Early Latent Syphilis","2008","Illinois","17","All age groups","All races/ethnicities","Both sexes","271",2.1,"12,836,402"
"Early Latent Syphilis","2000","Illinois","17","All age groups","All races/ethnicities","Both sexes","382",3.1,"12,437,568"
"Early Latent Syphilis","2011","Illinois","17","All age groups","All races/ethnicities","Both sexes","581",4.5,"12,861,882"
"Early Latent Syphilis","2012","Illinois","17","All age groups","All races/ethnicities","Both sexes","690",5.4,"12,875,167"
"Early Latent Syphilis","2015","Illinois","17","All age groups","All races/ethnicities","Both sexes","889",6.9,"12,859,995"
"Early Latent Syphilis","2009","Illinois","17","All age groups","All races/ethnicities","Both sexes","344",2.7,"12,893,278"
"Early Latent Syphilis","2006","Illinois","17","All age groups","All races/ethnicities","Both sexes","267",2.1,"12,714,588"
"Early Latent Syphilis","2010","Illinois","17","All age groups","All races/ethnicities","Both sexes","502",3.9,"12,841,249"
"Early Latent Syphilis","2013","Illinois","17","All age groups","All races/ethnicities","Both sexes","809",6.3,"12,889,580"
"Early Latent Syphilis","2004","Illinois","17","All age groups","All races/ethnicities","Both sexes","322",2.5,"12,644,218"
"Early Latent Syphilis","2003","Illinois","17","All age groups","All races/ethnicities","Both sexes","350",2.8,"12,599,246"
"Early Latent Syphilis","2014","Illinois","17","All age groups","All races/ethnicities","Both sexes","819",6.4,"12,882,189"
"Early Latent Syphilis","2005","Illinois","17","All age groups","All races/ethnicities","Both sexes","397",3.1,"12,672,835"
"Early Latent Syphilis","2010","Idaho","16","All age groups","All races/ethnicities","Both sexes","4",0.3,"1,570,986"
"Early Latent Syphilis","2013","Idaho","16","All age groups","All races/ethnicities","Both sexes","6",0.4,"1,612,785"
"Early Latent Syphilis","2007","Idaho","16","All age groups","All races/ethnicities","Both sexes","3",0.2,"1,498,390"
"Early Latent Syphilis","2014","Idaho","16","All age groups","All races/ethnicities","Both sexes","12",0.7,"1,634,806"
"Early Latent Syphilis","2012","Idaho","16","All age groups","All races/ethnicities","Both sexes","21",1.3,"1,596,097"
"Early Latent Syphilis","2008","Idaho","16","All age groups","All races/ethnicities","Both sexes","6",0.4,"1,526,295"
"Early Latent Syphilis","2003","Idaho","16","All age groups","All races/ethnicities","Both sexes","8",0.6,"1,363,672"
"Early Latent Syphilis","2011","Idaho","16","All age groups","All races/ethnicities","Both sexes","11",0.7,"1,584,134"
"Early Latent Syphilis","2004","Idaho","16","All age groups","All races/ethnicities","Both sexes","26",1.9,"1,391,127"
"Early Latent Syphilis","2016","Idaho","16","All age groups","All races/ethnicities","Both sexes","33",2,"1,654,930"
"Early Latent Syphilis","2006","Idaho","16","All age groups","All races/ethnicities","Both sexes","3",0.2,"1,463,631"
"Early Latent Syphilis","2000","Idaho","16","All age groups","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Early Latent Syphilis","2001","Idaho","16","All age groups","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Early Latent Syphilis","2015","Idaho","16","All age groups","All races/ethnicities","Both sexes","24",1.5,"1,654,930"
"Early Latent Syphilis","2009","Idaho","16","All age groups","All races/ethnicities","Both sexes","3",0.2,"1,544,465"
"Early Latent Syphilis","2002","Idaho","16","All age groups","All races/ethnicities","Both sexes","4",0.3,"1,341,704"
"Early Latent Syphilis","2005","Idaho","16","All age groups","All races/ethnicities","Both sexes","13",0.9,"1,425,226"
"Early Latent Syphilis","2011","Hawaii","15","All age groups","All races/ethnicities","Both sexes","5",0.4,"1,378,227"
"Early Latent Syphilis","2010","Hawaii","15","All age groups","All races/ethnicities","Both sexes","15",1.1,"1,363,980"
"Early Latent Syphilis","2002","Hawaii","15","All age groups","All races/ethnicities","Both sexes","21",1.7,"1,226,410"
"Early Latent Syphilis","2013","Hawaii","15","All age groups","All races/ethnicities","Both sexes","22",1.6,"1,408,765"
"Early Latent Syphilis","2014","Hawaii","15","All age groups","All races/ethnicities","Both sexes","25",1.8,"1,420,257"
"Early Latent Syphilis","2007","Hawaii","15","All age groups","All races/ethnicities","Both sexes","11",0.9,"1,269,796"
"Early Latent Syphilis","2000","Hawaii","15","All age groups","All races/ethnicities","Both sexes","3",0.2,"1,212,396"
"Early Latent Syphilis","2001","Hawaii","15","All age groups","All races/ethnicities","Both sexes","7",0.6,"1,218,790"
"Early Latent Syphilis","2005","Hawaii","15","All age groups","All races/ethnicities","Both sexes","4",0.3,"1,259,147"
"Early Latent Syphilis","2003","Hawaii","15","All age groups","All races/ethnicities","Both sexes","6",0.5,"1,231,632"
"Early Latent Syphilis","2016","Hawaii","15","All age groups","All races/ethnicities","Both sexes","89",6.2,"1,431,603"
"Early Latent Syphilis","2004","Hawaii","15","All age groups","All races/ethnicities","Both sexes","3",0.2,"1,246,872"
"Early Latent Syphilis","2006","Hawaii","15","All age groups","All races/ethnicities","Both sexes","2",0.2,"1,269,228"
"Early Latent Syphilis","2007","Georgia","13","All age groups","All races/ethnicities","Both sexes","423",4.4,"9,526,642"
"Early Latent Syphilis","2016","Georgia","13","All age groups","All races/ethnicities","Both sexes","1,263",12.4,"10,214,860"
"Early Latent Syphilis","2009","Georgia","13","All age groups","All races/ethnicities","Both sexes","768",7.8,"9,813,588"
"Early Latent Syphilis","2012","Hawaii","15","All age groups","All races/ethnicities","Both sexes","9",0.6,"1,392,641"
"Early Latent Syphilis","2008","Hawaii","15","All age groups","All races/ethnicities","Both sexes","9",0.7,"1,280,001"
"Early Latent Syphilis","2008","Georgia","13","All age groups","All races/ethnicities","Both sexes","563",5.8,"9,690,277"
"Early Latent Syphilis","2015","Hawaii","15","All age groups","All races/ethnicities","Both sexes","56",3.9,"1,431,603"
"Early Latent Syphilis","2009","Hawaii","15","All age groups","All races/ethnicities","Both sexes","15",1.2,"1,288,285"
"Early Latent Syphilis","2015","Georgia","13","All age groups","All races/ethnicities","Both sexes","1,477",14.5,"10,214,860"
"Early Latent Syphilis","2014","Georgia","13","All age groups","All races/ethnicities","Both sexes","1,078",10.7,"10,097,132"
